id,project_id,keyword
6987,731,kunta-ala
6988,731,palkansaajat
6989,731,palkkaus
6990,731,tasa-arvo
6991,731,tulevaisuudenodotukset
6992,731,työaika
6993,731,työelämä
6994,731,työhyvinvointi
6995,731,työilmapiiri
6996,731,työkyky
6997,731,työolot
6998,731,työpaikkaväkivalta
6999,731,työsuhde
7000,731,autonomy at work
7001,731,discrimination
7002,731,employees
7003,731,job characteristics
7004,731,job satisfaction
7005,731,job security
7006,731,local government officers
7007,731,occupational training
7008,731,personnel policy
7009,731,personnel management
7010,731,wages
7011,731,working conditions
7012,731,arrangement of working time
7013,731,workloads
7014,731,workers participation
7015,732,kunta-ala
7016,732,henkilöstö
7017,732,palkansaajat
7018,732,palkkaus
7019,732,tasa-arvo
7020,732,tulevaisuudenodotukset
7021,732,työaika
7022,732,työelämä
7023,732,työhyvinvointi
7024,732,työilmapiiri
7025,732,työkyky
7026,732,työolot
7027,732,työpaikkaväkivalta
7028,732,työsuhde
7029,732,autonomy at work
7030,732,discrimination
7031,732,employees
7032,732,job characteristics
7033,732,job satisfaction
7034,732,job security
7035,732,local government officers
7036,732,occupational training
7037,732,personnel policy
7038,732,personnel management
7039,732,wages
7040,732,working conditions
7041,732,workloads
7042,732,workers participation
7043,741,henkilöstö
7044,741,kunta-ala
7045,741,palkansaajat
7046,741,palkkaus
7047,741,tasa-arvo
7048,741,tulevaisuudenodotukset
7049,741,työaika
7050,741,työelämä
7051,741,työhyvinvointi
7052,741,työilmapiiri
7053,741,työkyky
7054,741,työolot
7055,741,työpaikkaväkivalta
7056,741,työsuhde
7057,741,autonomy at work
7058,741,discrimination
7059,741,employees
7060,741,job characteristics
7061,741,job satisfaction
7062,741,job security
7063,741,local government officers
7064,741,occupational training
7065,741,personnel management
7066,741,personnel policy
7067,741,wages
7068,741,working conditions
7069,741,workloads
7070,741,workers participation
7071,742,henkilöstö
7072,742,kunta-ala
7073,742,palkansaajat
7074,742,palkkaus
7075,742,tasa-arvo
7076,742,tulevaisuudenodotukset
7077,742,työaika
7078,742,työelämä
7079,742,työhyvinvointi
7080,742,työilmapiiri
7081,742,työkyky
7082,742,työolot
7083,742,työpaikkaväkivalta
7084,742,työsuhde
7085,742,autonomy at work
7086,742,discrimination
7087,742,employees
7088,742,job characteristics
7089,742,job satisfaction
7090,742,job security
7091,742,local government officers
7092,742,occupational training
7093,742,personnel policy
7094,742,personnel management
7095,742,wages
7096,742,working conditions
7097,742,workloads
7098,742,workers participation
7099,743,henkilöstö
7100,743,kunta-ala
7101,743,palkansaajat
7102,743,palkkaus
7103,743,tasa-arvo
7104,743,tulevaisuudenodotukset
7105,743,työaika
7106,743,työelämä
7107,743,työhyvinvointi
7108,743,työilmapiiri
7109,743,työkyky
7110,743,työolot
7111,743,työpaikkaväkivalta
7112,743,työsuhde
7113,743,autonomy at work
7114,743,employees
7115,743,job characteristics
7116,743,local government officers
7117,743,personnel policy
7118,743,personnel management
7119,743,wages
7120,743,working conditions
7121,743,workloads
7122,743,job security
7123,743,discrimination
7124,743,arrangement of working time
7125,743,workers participation
7126,743,telework
7127,744,henkilöstö
7128,744,palkansaajat
7129,744,palkkaus
7130,744,tasa-arvo
7131,744,tulevaisuudenodotukset
7132,744,työaika
7133,744,työelämä
7134,744,työhyvinvointi
7135,744,työilmapiiri
7136,744,työkyky
7137,744,työolot
7138,744,työn sisältö
7139,744,työsuhde
7140,744,työllisyys
7141,744,ylityö
7142,744,autonomy at work
7143,744,discrimination
7144,744,employees
7145,744,job characteristics
7146,744,job security
7147,744,local government officers
7148,744,overtime
7149,744,personnel policy
7150,744,personnel management
7151,744,wages
7152,744,working conditions
7153,744,workloads
7154,745,henkilöstö
7155,745,kunta-ala
7156,745,palkansaajat
7157,745,palkkaus
7158,745,tasa-arvo
7159,745,tulevaisuudenodotukset
7160,745,työaika
7161,745,työelämä
7162,745,työhyvinvointi
7163,745,työilmapiiri
7164,745,työkyky
7165,745,työolot
7166,745,työpaikkaväkivalta
7167,745,työsuhde
7168,745,syrjintä
7169,745,ulkomaalaiset
7170,745,autonomy at work
7171,745,employees
7172,745,job characteristics
7173,745,job security
7174,745,local government officers
7175,745,personnel policy
7176,745,personnel management
7177,745,wages
7178,745,working conditions
7179,745,workloads
7180,745,job security
7181,745,discrimination
7182,745,telework
7183,746,henkilöstö
7184,746,kunta-ala
7185,746,palkansaajat
7186,746,palkkaus
7187,746,tasa-arvo
7188,746,tulevaisuudenodotukset
7189,746,työaika
7190,746,työelämä
7191,746,työhyvinvointi
7192,746,työilmapiiri
7193,746,työkyky
7194,746,työolot
7195,746,työsuhde
7196,746,autonomy at work
7197,746,discrimination
7198,746,employees
7199,746,job characteristics
7200,746,job security
7201,746,local government officers
7202,746,occupational safety
7203,746,overtime
7204,746,personnel policy
7205,746,personnel management
7206,746,wages
7207,746,working conditions
7208,746,arrangement of working time
7209,746,workloads
7210,747,kunta-ala
7211,747,henkilöstö
7212,747,palkansaajat
7213,747,palkkaus
7214,747,tasa-arvo
7215,747,tulevaisuudenodotukset
7216,747,työaika
7217,747,työelämä
7218,747,työhyvinvointi
7219,747,työilmapiiri
7220,747,työkyky
7221,747,työolot
7222,747,työpaikkaväkivalta
7223,747,työsuhde
7224,747,syrjintä
7225,747,autonomy at work
7226,747,discrimination
7227,747,employees
7228,747,job characteristics
7229,747,job security
7230,747,local government officers
7231,747,occupational safety
7232,747,overtime
7233,747,personnel policy
7234,747,personnel management
7235,747,wages
7236,747,working conditions
7237,747,arrangement of working time
7238,747,workloads
7239,748,kunta-ala
7240,748,henkilöstö
7241,748,palkansaajat
7242,748,palkkaus
7243,748,tasa-arvo
7244,748,tulevaisuudenodotukset
7245,748,työaika
7246,748,työelämä
7247,748,työhyvinvointi
7248,748,työilmapiiri
7249,748,työkyky
7250,748,työolot
7251,748,työpaikkaväkivalta
7252,748,työsuhde
7253,748,osaaminen
7254,748,vuorotteluvapaa
7255,748,autonomy at work
7256,748,discrimination
7257,748,employees
7258,748,job characteristics
7259,748,job security
7260,748,local government officers
7261,748,overtime
7262,748,personnel policy
7263,748,personnel management
7264,748,telework
7265,748,wages
7266,748,working conditions
7267,748,arrangement of working time
7268,748,workloads
7269,749,henkilöstö
7270,749,palkansaajat
7271,749,palkkaus
7272,749,tasa-arvo
7273,749,tulevaisuudenodotukset
7274,749,työaika
7275,749,työelämä
7276,749,työhyvinvointi
7277,749,työilmapiiri
7278,749,työkyky
7279,749,työolot
7280,749,työpaikkaväkivalta
7281,749,työsuhde
7282,749,autonomy at work
7283,749,employees
7284,749,job characteristics
7285,749,local government officers
7286,749,overtime
7287,749,personnel policy
7288,749,personnel management
7289,749,wages
7290,749,working conditions
7291,749,arrangement of working time
7292,749,workloads
7293,749,equality between the sexes
7294,749,telework
7295,750,etnografia
7296,750,lähihoitajat
7297,750,opiskelu
7298,750,opiskelijat
7299,750,kenttätutkimus
7300,750,havainnointi
7301,750,opiskelijaelämä
7302,750,ammatillinen koulutus
7303,750,koulutussosiologia
7304,750,hoitoala
7305,750,hoiva-ala
7306,750,terveysala
7307,750,sosiaali- ja terveysalan perustutkinto
7308,750,ethnography
7309,750,nursing education
7310,750,nursing profession
7311,750,students
7312,750,vocational education
7313,751,etnografia
7314,751,lähihoitajat
7315,751,opiskelu
7316,751,kenttätutkimus
7317,751,havainnointi
7318,751,opetus
7319,751,opettajat
7320,751,ammatillinen koulutus
7321,751,ammatilliset oppilaitokset
7322,751,koulutussosiologia
7323,751,hoitoala
7324,751,hoiva-ala
7325,751,terveysala
7326,751,sosiaali- ja terveysalan perustutkinto
7327,751,ethnography
7328,751,nursing education
7329,751,nursing profession
7330,751,teachers
7331,751,vocational education
7332,752,päihdehuolto
7333,752,sosiaalihuolto
7334,752,katkaisuhoito
7335,752,sosiaalityö
7336,752,alkoholiongelmat
7337,752,päihdeongelmat
7338,752,alkoholismi
7339,752,huumeongelmat
7340,752,päihdetyö
7341,752,päihteet
7342,752,selviytyminen
7343,752,alkoholi (päihteet)
7344,752,hoitomenetelmät
7345,752,jälkihoito
7346,752,huumeet
7347,752,vieroitus
7348,752,addiction
7349,752,alcoholism
7350,752,drug addiction
7351,752,medical treatment methods
7352,752,rehabilitation
7353,752,social work
7354,753,nuoret
7355,753,asenteet
7356,753,päihteet
7357,753,vapaaehtoistyö
7358,753,sosiaalisuus
7359,753,vanhemmat
7360,753,terveys
7361,753,vegetarismi
7362,753,tyytyväisyys
7363,753,instituutiot
7364,753,sukupolvet
7365,753,illegal drugs
7366,753,family influence
7367,753,generations (age)
7368,753,health
7369,753,institutions
7370,753,parent participation
7371,753,satisfaction
7372,753,sociability
7373,753,youth
7374,753,youth culture
7375,754,kehitysmaat
7376,754,ihmisoikeudet
7377,754,ruokaturva
7378,754,kansalaisjärjestöt
7379,754,elintarvikeapu
7380,754,kehitysyhteistyö
7381,754,elinolot
7382,754,köyhyys
7383,754,nälänhätä
7384,754,Afrikka
7385,754,politiikka
7386,754,kehitys
7387,754,avustustoiminta
7388,754,perusoikeudet
7389,754,osallistuminen
7390,754,vastuullisuus
7391,754,voimaantuminen
7392,754,yhdenvertaisuus
7393,754,aids (disease)
7394,754,development aid (international)
7395,754,development policy
7396,754,food aid
7397,754,human rights
7398,754,hunger
7399,754,malnutrition
7400,754,poverty
7401,754,voluntary organisations
7402,755,eduskuntavaalit
7403,755,äänestäminen
7404,755,puolueiden kannatus
7405,755,poliittinen osallistuminen
7406,755,poliittiset asenteet
7407,755,vaalit
7408,755,kansanedustajat
7409,755,vaalipiirit
7410,755,ehdokkaat
7411,755,kieli ja kielet
7412,755,kielipolitiikka
7413,755,suomenruotsalaiset
7414,755,ruotsin kieli
7415,755,constituencies
7416,755,language policy
7417,755,parliamentary candidates
7418,755,parliamentary elections
7419,755,political attitudes
7420,755,political participation
7421,755,political support
7422,755,voting
7423,756,media
7424,756,lapset (ikäryhmä)
7425,756,Internet
7426,756,pelko
7427,756,lukeminen
7428,756,uutiset
7429,756,televisio (joukkoviestimet)
7430,756,pelaaminen
7431,756,sosiaalinen media
7432,756,mediakasvatus
7433,756,internet
7434,756,mass communication
7435,756,mass media exposure
7436,756,mass media use
7437,756,media literacy
7438,756,news
7439,756,parental role
7440,756,reading (activity)
7441,756,schoolchildren
7442,756,television viewing
7443,757,aikuisuus
7444,757,arki
7445,757,arviointi
7446,757,asiakaslähtöisyys
7447,757,hoivapalvelut
7448,757,hoivatyö
7449,757,psykiatrinen kuntoutus
7450,757,asuminen
7451,757,eriarvoisuus
7452,757,hyvinvointi
7453,757,kuntoutus
7454,757,mielenterveystyö
7455,757,psykiatrinen hoito
7456,757,mielenterveysongelmat
7457,757,mielenterveyspalvelut
7458,757,moniammatillisuus
7459,757,sairastuminen
7460,757,tukipalvelut
7461,757,yhteistyö
7462,757,nuoret
7463,757,hoitomenetelmät
7464,757,care in the community
7465,757,everyday life
7466,757,life histories
7467,757,mental disorders
7468,757,mental health
7469,757,mentally ill
7470,757,psychiatry
7471,757,social care
7472,757,social support
7473,757,youth
7474,758,aikuisuus
7475,758,arki
7476,758,arviointi
7477,758,asiakaslähtöisyys
7478,758,hoivapalvelut
7479,758,hoivatyö
7480,758,psykiatrinen kuntoutus
7481,758,asuminen
7482,758,eriarvoisuus
7483,758,hyvinvointi
7484,758,kuntoutus
7485,758,mielenterveystyö
7486,758,psykiatrinen hoito
7487,758,mielenterveysongelmat
7488,758,mielenterveyspalvelut
7489,758,moniammatillisuus
7490,758,sairastuminen
7491,758,tukipalvelut
7492,758,yhteistyö
7493,758,nuoret
7494,758,hoitomenetelmät
7495,758,care in the community
7496,758,everyday life
7497,758,life histories
7498,758,mental disorders
7499,758,mental health
7500,758,mentally ill
7501,758,psychiatry
7502,758,social care
7503,758,social support
7504,758,youth
7505,759,aikuisuus
7506,759,arki
7507,759,arviointi
7508,759,asiakaslähtöisyys
7509,759,asuminen
7510,759,hoivapalvelut
7511,759,hoivatyö
7512,759,psykiatrinen hoito
7513,759,psykiatrinen kuntoutus
7514,759,eriarvoisuus
7515,759,hyvinvointi
7516,759,kuntoutus
7517,759,mielenterveys
7518,759,mielenterveysongelmat
7519,759,mielenterveyspalvelut
7520,759,moniammatillisuus
7521,759,skitsofrenia
7522,759,sairastuminen
7523,759,tukipalvelut
7524,759,yhteistyö
7525,759,nuoret
7526,759,hoitomenetelmät
7527,759,care in the community
7528,759,everyday life
7529,759,life histories
7530,759,mental disorders
7531,759,mental health
7532,759,mentally ill
7533,759,psychiatry
7534,759,social care
7535,759,social support
7536,759,youth
7537,760,päihdehuolto
7538,760,sosiaalihuolto
7539,760,katkaisuhoito
7540,760,sosiaalityö
7541,760,alkoholiongelmat
7542,760,päihdeongelmat
7543,760,alkoholismi
7544,760,huumeongelmat
7545,760,sosiaalityöntekijät
7546,760,terapeutit
7547,760,ammatinvalinta
7548,760,lapsuus
7549,760,alcoholism
7550,760,childhood
7551,760,drug abuse
7552,760,occupational choice
7553,760,rehabilitation
7554,760,social services
7555,760,social workers
7556,761,päihdehuolto
7557,761,sosiaalihuolto
7558,761,katkaisuhoito
7559,761,sosiaalityö
7560,761,alkoholiongelmat
7561,761,päihdeongelmat
7562,761,alkoholismi
7563,761,huumeongelmat
7564,761,sosiaalityöntekijät
7565,761,terapeutit
7566,761,ammatinvalinta
7567,761,lapsuus
7568,761,alcoholism
7569,761,childhood
7570,761,drug abuse
7571,761,occupational choice
7572,761,personality
7573,761,rehabilitation
7574,761,social services
7575,761,social workers
7576,762,lapset (ikäryhmä)
7577,762,nuoret
7578,762,hyvinvointi
7579,762,elinolot
7580,762,työryhmät
7581,762,lastensuojelu
7582,762,nuorisotyö
7583,762,kunnat
7584,762,suunnittelu
7585,762,hallinto
7586,762,viranomaiset
7587,762,ehkäisevä sosiaalityö
7588,762,children
7589,762,child protection
7590,762,living conditions
7591,762,local government
7592,762,local government services
7593,762,public administration
7594,762,social welfare
7595,762,welfare policy
7596,762,youth
7597,762,youth work
7598,763,eduskuntavaalit
7599,763,äänestäminen
7600,763,puolueiden kannatus
7601,763,poliittinen osallistuminen
7602,763,poliittiset asenteet
7603,763,vaalit
7604,763,kansanedustajat
7605,763,vaalipiirit
7606,763,ehdokkaat
7607,763,kieli ja kielet
7608,763,kielipolitiikka
7609,763,ruotsin kieli
7610,763,constituencies
7611,763,language policy
7612,763,parliamentary candidates
7613,763,parliamentary elections
7614,763,political attitudes
7615,763,political participation
7616,763,political support
7617,763,voting
7618,764,henkilöstö
7619,764,palkansaajat
7620,764,palkkaus
7621,764,tasa-arvo
7622,764,tulevaisuudenodotukset
7623,764,työaika
7624,764,työelämä
7625,764,työhyvinvointi
7626,764,työilmapiiri
7627,764,työkyky
7628,764,työolot
7629,764,työpaikkaväkivalta
7630,764,työsuhde
7631,764,autonomy at work
7632,764,discrimination
7633,764,employees
7634,764,job characteristics
7635,764,job satisfaction
7636,764,job security
7637,764,occupational training
7638,764,personnel policy
7639,764,personnel management
7640,764,wages
7641,764,working conditions
7642,764,arrangement of working time
7643,764,workloads
7644,764,workers participation
7645,765,henkilöstö
7646,765,palkansaajat
7647,765,palkkaus
7648,765,tasa-arvo
7649,765,tulevaisuudenodotukset
7650,765,työaika
7651,765,työelämä
7652,765,työhyvinvointi
7653,765,työilmapiiri
7654,765,työkyky
7655,765,työolot
7656,765,työpaikkaväkivalta
7657,765,työsuhde
7658,765,autonomy at work
7659,765,discrimination
7660,765,employees
7661,765,job characteristics
7662,765,job satisfaction
7663,765,job security
7664,765,occupational training
7665,765,personnel policy
7666,765,personnel management
7667,765,wages
7668,765,working conditions
7669,765,workloads
7670,765,workers participation
7671,766,henkilöstö
7672,766,palkansaajat
7673,766,palkkaus
7674,766,tasa-arvo
7675,766,tulevaisuudenodotukset
7676,766,työaika
7677,766,työelämä
7678,766,työhyvinvointi
7679,766,työilmapiiri
7680,766,työkyky
7681,766,työolot
7682,766,työpaikkaväkivalta
7683,766,työsuhde
7684,766,autonomy at work
7685,766,discrimination
7686,766,employees
7687,766,job characteristics
7688,766,job satisfaction
7689,766,job security
7690,766,occupational training
7691,766,personnel policy
7692,766,personnel management
7693,766,wages
7694,766,working conditions
7695,766,workloads
7696,766,workers participation
7697,767,henkilöstö
7698,767,palkansaajat
7699,767,palkkaus
7700,767,tasa-arvo
7701,767,tulevaisuudenodotukset
7702,767,työaika
7703,767,työelämä
7704,767,työhyvinvointi
7705,767,työilmapiiri
7706,767,työkyky
7707,767,työolot
7708,767,työpaikkaväkivalta
7709,767,työsuhde
7710,767,autonomy at work
7711,767,discrimination
7712,767,employees
7713,767,job characteristics
7714,767,job satisfaction
7715,767,job security
7716,767,occupational training
7717,767,personnel policy
7718,767,personnel management
7719,767,wages
7720,767,working conditions
7721,767,workloads
7722,767,workers participation
7723,768,henkilöstö
7724,768,palkansaajat
7725,768,palkkaus
7726,768,tasa-arvo
7727,768,tulevaisuudenodotukset
7728,768,työaika
7729,768,työelämä
7730,768,työhyvinvointi
7731,768,työilmapiiri
7732,768,työkyky
7733,768,työolot
7734,768,työpaikkaväkivalta
7735,768,työsuhde
7736,768,autonomy at work
7737,768,employees
7738,768,job characteristics
7739,768,personnel policy
7740,768,personnel management
7741,768,wages
7742,768,working conditions
7743,768,workloads
7744,768,job security
7745,768,discrimination
7746,768,arrangement of working time
7747,768,workers participation
7748,768,telework
7749,769,henkilöstö
7750,769,palkansaajat
7751,769,palkkaus
7752,769,tasa-arvo
7753,769,tulevaisuudenodotukset
7754,769,työaika
7755,769,työelämä
7756,769,työhyvinvointi
7757,769,työilmapiiri
7758,769,työkyky
7759,769,työolot
7760,769,työn sisältö
7761,769,työsuhde
7762,769,työllisyys
7763,769,ylityö
7764,769,autonomy at work
7765,769,discrimination
7766,769,employees
7767,769,job characteristics
7768,769,job security
7769,769,overtime
7770,769,personnel policy
7771,769,personnel management
7772,769,wages
7773,769,working conditions
7774,769,workloads
7775,770,henkilöstö
7776,770,palkansaajat
7777,770,palkkaus
7778,770,tasa-arvo
7779,770,tulevaisuudenodotukset
7780,770,työaika
7781,770,työelämä
7782,770,työhyvinvointi
7783,770,työilmapiiri
7784,770,työkyky
7785,770,työolot
7786,770,työpaikkaväkivalta
7787,770,työsuhde
7788,770,syrjintä
7789,770,ulkomaalaiset
7790,770,autonomy at work
7791,770,employees
7792,770,job characteristics
7793,770,job security
7794,770,personnel policy
7795,770,personnel management
7796,770,wages
7797,770,working conditions
7798,770,workloads
7799,770,job security
7800,770,discrimination
7801,770,telework
7802,771,henkilöstö
7803,771,palkansaajat
7804,771,palkkaus
7805,771,tasa-arvo
7806,771,tulevaisuudenodotukset
7807,771,työaika
7808,771,työelämä
7809,771,työhyvinvointi
7810,771,työilmapiiri
7811,771,työkyky
7812,771,työolot
7813,771,työsuhde
7814,771,autonomy at work
7815,771,discrimination
7816,771,employees
7817,771,job characteristics
7818,771,job security
7819,771,occupational safety
7820,771,personnel policy
7821,771,personnel management
7822,771,wages
7823,771,working conditions
7824,771,arrangement of working time
7825,771,workloads
7826,772,henkilöstö
7827,772,palkansaajat
7828,772,palkkaus
7829,772,tasa-arvo
7830,772,tulevaisuudenodotukset
7831,772,työaika
7832,772,työelämä
7833,772,työhyvinvointi
7834,772,työilmapiiri
7835,772,työkyky
7836,772,työolot
7837,772,työpaikkaväkivalta
7838,772,työsuhde
7839,772,syrjintä
7840,772,autonomy at work
7841,772,discrimination
7842,772,employees
7843,772,job characteristics
7844,772,job security
7845,772,occupational safety
7846,772,personnel policy
7847,772,personnel management
7848,772,wages
7849,772,working conditions
7850,772,arrangement of working time
7851,772,workloads
7852,773,henkilöstö
7853,773,palkansaajat
7854,773,palkkaus
7855,773,tasa-arvo
7856,773,tulevaisuudenodotukset
7857,773,työaika
7858,773,työelämä
7859,773,työhyvinvointi
7860,773,työilmapiiri
7861,773,työkyky
7862,773,työolot
7863,773,työpaikkaväkivalta
7864,773,työsuhde
7865,773,syrjintä
7866,773,vammaiset
7867,773,ulkomaalaiset
7868,773,autonomy at work
7869,773,discrimination
7870,773,employees
7871,773,job characteristics
7872,773,job security
7873,773,personnel policy
7874,773,personnel management
7875,773,telework
7876,773,wages
7877,773,working conditions
7878,773,arrangement of working time
7879,773,workloads
7880,774,henkilöstö
7881,774,palkansaajat
7882,774,palkkaus
7883,774,tasa-arvo
7884,774,tulevaisuudenodotukset
7885,774,työaika
7886,774,työelämä
7887,774,työhyvinvointi
7888,774,työilmapiiri
7889,774,työkyky
7890,774,työolot
7891,774,työpaikkaväkivalta
7892,774,työsuhde
7893,774,osaaminen
7894,774,vuorotteluvapaa
7895,774,autonomy at work
7896,774,discrimination
7897,774,employees
7898,774,job characteristics
7899,774,job security
7900,774,personnel policy
7901,774,personnel management
7902,774,telework
7903,774,wages
7904,774,working conditions
7905,774,arrangement of working time
7906,774,workloads
7907,775,henkilöstö
7908,775,palkansaajat
7909,775,palkkaus
7910,775,tasa-arvo
7911,775,tulevaisuudenodotukset
7912,775,työaika
7913,775,työelämä
7914,775,työhyvinvointi
7915,775,työilmapiiri
7916,775,työolot
7917,775,työpaikkaväkivalta
7918,775,työsuhde
7919,775,employees
7920,775,job characteristics
7921,775,job security
7922,775,personnel policy
7923,775,personnel management
7924,775,wages
7925,775,working conditions
7926,775,workloads
7927,775,equality between the sexes
7928,775,workers participation
7929,776,henkilöstö
7930,776,palkansaajat
7931,776,palkkaus
7932,776,tasa-arvo
7933,776,tulevaisuudenodotukset
7934,776,työaika
7935,776,työelämä
7936,776,työhyvinvointi
7937,776,työilmapiiri
7938,776,työkyky
7939,776,työolot
7940,776,työpaikkaväkivalta
7941,776,työsuhde
7942,776,autonomy at work
7943,776,employees
7944,776,job characteristics
7945,776,personnel policy
7946,776,personnel management
7947,776,wages
7948,776,working conditions
7949,776,arrangement of working time
7950,776,workloads
7951,776,equality between the sexes
7952,776,telework
7953,777,henkilöstö
7954,777,palkansaajat
7955,777,palkkaus
7956,777,tasa-arvo
7957,777,tulevaisuudenodotukset
7958,777,työaika
7959,777,työelämä
7960,777,työhyvinvointi
7961,777,työilmapiiri
7962,777,työkyky
7963,777,työolot
7964,777,työn sisältö
7965,777,työsuhde
7966,777,työllisyys
7967,777,ylityö
7968,777,employees
7969,777,job characteristics
7970,777,personnel policy
7971,777,personnel management
7972,777,wages
7973,777,working conditions
7974,777,workloads
7975,778,henkilöstö
7976,778,palkansaajat
7977,778,palkkaus
7978,778,tasa-arvo
7979,778,tulevaisuudenodotukset
7980,778,työaika
7981,778,työelämä
7982,778,työhyvinvointi
7983,778,työilmapiiri
7984,778,työkyky
7985,778,työolot
7986,778,työn sisältö
7987,778,työsuhde
7988,778,työllisyys
7989,778,ylityö
7990,778,autonomy at work
7991,778,employees
7992,778,job characteristics
7993,778,job security
7994,778,personnel policy
7995,778,personnel management
7996,778,wages
7997,778,working conditions
7998,778,arrangement of working time
7999,778,workloads
8000,779,eduskuntavaalit
8001,779,äänestäminen
8002,779,puolueiden kannatus
8003,779,poliittiset asenteet
8004,779,poliittinen osallistuminen
8005,779,vaalit
8006,779,internet
8007,779,sosiaalinen media
8008,779,ehdokkaat
8009,779,kansanedustajat
8010,779,työperäinen maahanmuutto
8011,779,tietämys
8012,779,vaalirahoitus
8013,779,luottamus
8014,779,vaalipiirit
8015,779,election campaigns
8016,779,elections
8017,779,Internet
8018,779,parliamentary candidates
8019,779,parliamentary elections
8020,779,party identification
8021,779,personality traits
8022,779,political allegiance
8023,779,political attitudes
8024,779,political awareness
8025,779,political influence
8026,779,political interest
8027,779,political leaders
8028,779,political participation
8029,779,political support
8030,779,trust
8031,779,voting
8032,779,voting advice applications
8033,780,henkilöstö
8034,780,palkansaajat
8035,780,palkkaus
8036,780,tasa-arvo
8037,780,tulevaisuudenodotukset
8038,780,työaika
8039,780,työelämä
8040,780,työhyvinvointi
8041,780,työilmapiiri
8042,780,työkyky
8043,780,työolot
8044,780,työpaikkaväkivalta
8045,780,työsuhde
8046,780,lama
8047,780,yhteistoimintamenettely
8048,780,paikallinen sopiminen
8049,780,työehtosopimukset
8050,780,autonomy at work
8051,780,discrimination
8052,780,employees
8053,780,employment contracts
8054,780,job satisfaction
8055,780,job characteristics
8056,780,job security
8057,780,occupational training
8058,780,personnel management
8059,780,personnel policy
8060,780,wages
8061,780,working conditions
8062,780,arrangement of working time
8063,780,workloads
8064,780,economic recession
8065,780,local bargaining
8066,781,henkilöstö
8067,781,palkansaajat
8068,781,palkkaus
8069,781,tasa-arvo
8070,781,tulevaisuudenodotukset
8071,781,työaika
8072,781,työelämä
8073,781,työhyvinvointi
8074,781,työilmapiiri
8075,781,työkyky
8076,781,työolot
8077,781,työpaikkaväkivalta
8078,781,työsuhde
8079,781,lama
8080,781,yhteistoimintamenettely
8081,781,autonomy at work
8082,781,discrimination
8083,781,employees
8084,781,employment contracts
8085,781,job characteristics
8086,781,job satisfaction
8087,781,job security
8088,781,occupational training
8089,781,personnel policy
8090,781,personnel management
8091,781,wages
8092,781,working conditions
8093,781,arrangement of working time
8094,781,economic recession
8095,781,workloads
8096,782,henkilöstö
8097,782,palkansaajat
8098,782,palkkaus
8099,782,tasa-arvo
8100,782,tulevaisuudenodotukset
8101,782,työaika
8102,782,työelämä
8103,782,työhyvinvointi
8104,782,työilmapiiri
8105,782,työkyky
8106,782,työolot
8107,782,työpaikkaväkivalta
8108,782,työsuhde
8109,782,taloudellinen tila
8110,782,autonomy at work
8111,782,discrimination
8112,782,employees
8113,782,employment contracts
8114,782,job satisfaction
8115,782,job characteristics
8116,782,job security
8117,782,occupational training
8118,782,personnel policy
8119,782,personnel management
8120,782,wages
8121,782,working conditions
8122,782,arrangement of working time
8123,783,henkilöstö
8124,783,palkansaajat
8125,783,palkkaus
8126,783,tasa-arvo
8127,783,tulevaisuudenodotukset
8128,783,työaika
8129,783,työelämä
8130,783,työhyvinvointi
8131,783,työilmapiiri
8132,783,työkyky
8133,783,työolot
8134,783,työpaikkaväkivalta
8135,783,työsuhde
8136,783,etätyö
8137,783,autonomy at work
8138,783,discrimination
8139,783,employees
8140,783,employment contracts
8141,783,job satisfaction
8142,783,job characteristics
8143,783,job security
8144,783,occupational training
8145,783,personnel policy
8146,783,personnel management
8147,783,telework
8148,783,wages
8149,783,working conditions
8150,783,arrangement of working time
8151,784,työyhteisöt
8152,784,työilmapiiri
8153,784,työtoveruus
8154,784,sitoutuminen
8155,784,työelämä
8156,784,puhelinmyynti
8157,784,yhteyskeskukset
8158,784,palkkatyö
8159,784,puhelinpalvelut
8160,784,sukupuoli
8161,784,sukupuolentutkimus
8162,784,henkilöstöjohtaminen
8163,784,customer service
8164,784,gender
8165,784,job satisfaction
8166,784,occupational life
8167,784,social interaction
8168,784,wages
8169,784,working conditions
8170,785,kulttuuri
8171,785,taide
8172,785,taidekasvatus
8173,785,kulttuurikasvatus
8174,785,osallistuminen
8175,785,nuoret
8176,785,syrjäytyminen
8177,785,kokemuksellisuus
8178,785,yhteistoiminta
8179,785,sosiaaliset ongelmat
8180,785,nuorisotyö
8181,785,artistic activities
8182,785,arts
8183,785,culture
8184,785,social exclusion
8185,785,social participation
8186,785,social problems
8187,785,youth
8188,785,youth work
8189,786,aktivismi
8190,786,eläinaktivismi
8191,786,anarkismi
8192,786,kansalaistoiminta
8193,786,vaikuttaminen
8194,786,kansalaisjärjestöt
8195,786,ympäristöaktivismi
8196,786,yhteiskunnalliset liikkeet
8197,786,kansalaistottelemattomuus
8198,786,vastarinta
8199,786,anarchism
8200,786,environmental movements
8201,786,lawful opposition
8202,786,liberation movements
8203,786,political movements
8204,786,protest movements
8205,786,social protest
8206,786,voluntary organizations
8207,787,asenteet
8208,787,stereotypiat
8209,787,ennakkoluulot
8210,787,suvaitsevaisuus
8211,787,mielipiteet
8212,787,Neuvostoliitto
8213,787,Viro
