id,project_id,file_name,file_type,status
159,1,Ibitoye-etal_IDI-NA-R-F-3.pdf,pdf,FAILED_LOGIN_REQUIRED
160,1,Ibitoye-etal_IDI-NA-R-F-4.pdf,pdf,FAILED_LOGIN_REQUIRED
161,1,Ibitoye-etal_IDI-NA-R-F-5.pdf,pdf,FAILED_LOGIN_REQUIRED
162,1,Ibitoye-etal_IDI-NA-R-F-6.pdf,pdf,FAILED_LOGIN_REQUIRED
163,1,Ibitoye-etal_IDI-NA-R-F-7.pdf,pdf,FAILED_LOGIN_REQUIRED
164,1,Ibitoye-etal_IDI-NA-R-F-8.pdf,pdf,FAILED_LOGIN_REQUIRED
165,1,Ibitoye-etal_IDI-NA-R-M-1.pdf,pdf,FAILED_LOGIN_REQUIRED
166,1,Ibitoye-etal_IDI-NA-R-M-2.pdf,pdf,FAILED_LOGIN_REQUIRED
167,1,Ibitoye-etal_IDI-NA-R-M-3.pdf,pdf,FAILED_LOGIN_REQUIRED
168,1,Ibitoye-etal_IDI-NA-R-M-4.pdf,pdf,FAILED_LOGIN_REQUIRED
169,1,Ibitoye-etal_IDI-NA-R-M-5.pdf,pdf,FAILED_LOGIN_REQUIRED
170,1,Ibitoye-etal_IDI-NA-R-M-6.pdf,pdf,FAILED_LOGIN_REQUIRED
171,1,Ibitoye-etal_IDI-NA-U-F-1.pdf,pdf,FAILED_LOGIN_REQUIRED
172,1,Ibitoye-etal_IDI-NA-U-F-2.pdf,pdf,FAILED_LOGIN_REQUIRED
173,1,Ibitoye-etal_IDI-NA-U-F-3.pdf,pdf,FAILED_LOGIN_REQUIRED
174,1,Ibitoye-etal_IDI-NA-U-F-4.pdf,pdf,FAILED_LOGIN_REQUIRED
175,1,Ibitoye-etal_IDI-NA-U-F-5.pdf,pdf,FAILED_LOGIN_REQUIRED
176,1,Ibitoye-etal_IDI-NA-U-F-6.pdf,pdf,FAILED_LOGIN_REQUIRED
177,1,Ibitoye-etal_IDI-NA-U-M-1.pdf,pdf,FAILED_LOGIN_REQUIRED
178,1,Ibitoye-etal_IDI-NA-U-M-2.pdf,pdf,FAILED_LOGIN_REQUIRED
