id,project_id,name,role
1,1,"Ibitoye, Mobolaji",AUTHOR
2,1,"OlaOlorun, Funmilola",AUTHOR
3,1,"Casterline, John",AUTHOR
4,2,"Zhou, Chengmin",AUTHOR
5,2,"Gu, Wenhui",AUTHOR
6,3,"Arnold, Emily",AUTHOR
7,3,"Koester, Kimberly",AUTHOR
8,4,"Lambert, Catherine",AUTHOR
9,5,"Bleich, Erik",AUTHOR
10,6,"Awasthi, Kiran",AUTHOR
11,7,"Virbel-Fleischman, Clara",AUTHOR
12,8,"Silan, Miguel Alejandro",AUTHOR
13,8,"Ciruelas, Nica",AUTHOR
14,9,"Lutz, Amy",AUTHOR
15,10,"Saberi, Parya",AUTHOR
16,11,"Vignola, Emilia",AUTHOR
17,11,"Ahonen, Emily",AUTHOR
18,11,"Hajat, Anjum",AUTHOR
19,12,"Holland, Alisha",AUTHOR
20,13,"Mueller, Jennifer",AUTHOR
21,13,"Kirstein, Marielle",AUTHOR
22,13,"VandeVusse, Alicia",AUTHOR
23,13,"Lindberg, Laura",AUTHOR
24,14,"Ruedin, Didier",AUTHOR
25,14,"Murahwa, Brian",AUTHOR
26,15,"Schell, Jane",AUTHOR
27,15,"Ernecoff, Natalie",AUTHOR
28,16,"YEH, EMILY",AUTHOR
29,17,"Lum, Hillary",AUTHOR
30,18,"Mahr, Dana",AUTHOR
31,19,"Miró, Àlex",AUTHOR
32,20,"McIntosh, Tristan",AUTHOR
33,21,"Biszaha, Anna",AUTHOR
34,22,"Izumi, Seiko",AUTHOR
35,23,"Mersha, Girmay Ayana",AUTHOR
36,24,"Holland, Melanie",AUTHOR
37,24,"Demaree, Katherine",AUTHOR
38,24,"Thomas, Evan",AUTHOR
39,25,"Spek, Deanne",AUTHOR
40,25,"Vegt, Niko",AUTHOR
41,26,"Shdaimah, Corey",AUTHOR
42,26,"Franke, Nancy",AUTHOR
43,27,"Alvarez, Carmen",AUTHOR
44,28,"Flom, Hernan",AUTHOR
45,28,"Post, Alison",AUTHOR
46,29,"Moorlock, Greg",AUTHOR
47,30,"Steinberg, Beth",AUTHOR
48,30,"Mulugeta, Yulia",AUTHOR
49,30,"Quatman-Yates, Catherine",AUTHOR
50,30,"Williams, Maeghan",AUTHOR
51,30,"Gogineni, Anvitha",AUTHOR
52,30,"Klatt, Maryanna",AUTHOR
53,31,"Matos, Lisvel",AUTHOR
54,31,"Gonzalez-Guarda, Rosa",AUTHOR
55,31,"Salas, Jasmine",AUTHOR
56,31,"Muñoz, Caroline",AUTHOR
57,32,"Bezabih, Alemitu Mequanint",AUTHOR
58,32,"Smith, C. Estelle",AUTHOR
59,33,"Rabello Sodre, Joao Gabriel",AUTHOR
60,34,"Kumwenda, Moses Kelly",AUTHOR
61,34,"Mukoka, Madalo",AUTHOR
62,34,"Mhango, Owen",AUTHOR
63,34,"Choko, Augustine",AUTHOR
64,35,"Baum, Eleonore",AUTHOR
65,35,"Usman, Sied",AUTHOR
66,35,"Abdilahi, Roda",AUTHOR
67,36,"Boyer, Eric",AUTHOR
68,37,"Chang, Pi Hua",AUTHOR
69,38,"Fleming, Rhiannon",AUTHOR
70,39,"Furuno, Jon",AUTHOR
71,40,"Dreyer, Rachel P.",AUTHOR
72,40,"Pavlo, Anthony",AUTHOR
73,41,"Ingram, Carolyn",AUTHOR
74,42,"Lee, Sunghoon Ivan",AUTHOR
75,42,"Choe, Eun Kyoung",AUTHOR
76,42,"Jung, Hee-Tae",AUTHOR
77,43,"Milman, Anita",AUTHOR
78,44,"Jasmine, Umme Habiba",AUTHOR
79,45,"Gazaway, Shena",AUTHOR
80,45,"Wells, Rachel",AUTHOR
81,45,"Haley, John",AUTHOR
82,45,"Gutierrez, Orlando M.",AUTHOR
83,45,"Nix-Parker, Tamara",AUTHOR
84,45,"Martinez, Isaac",AUTHOR
85,45,"Lyas, Clare",AUTHOR
86,45,"Lang-Lindsey, Katina",AUTHOR
87,45,"Knight, Richard",AUTHOR
88,45,"Odom, J. Nicholas",AUTHOR
89,46,"Hampanda, Karen",AUTHOR
90,47,"Gans-Morse, Jordan",AUTHOR
91,48,Shoshana,AUTHOR
92,49,"Ivanov, Ivan Dinev",AUTHOR
93,50,"McIntosh, Tristan",AUTHOR
94,50,"Leuthardt, Eric",AUTHOR
95,51,"Calba, Clémentine",AUTHOR
96,52,"Zuber, Katie",AUTHOR
97,52,"Strach, Patricia",AUTHOR
98,52,"Pérez-Chiqués, Elizabeth",AUTHOR
99,53,"Dodgers, Steph",AUTHOR
100,54,"Matima, Rangarirai",AUTHOR
101,54,"murphy, katherine",AUTHOR
102,54,"Levitt, Naomi S.",AUTHOR
103,54,"BeLue, Rhonda",AUTHOR
104,54,"Oni, Tolu",AUTHOR
105,55,"Young, Scott W. H.",AUTHOR
106,56,"Hutchinson, Emily",AUTHOR
107,57,"Gusdal, Annelie K.",AUTHOR
108,58,"Dodgers, Steph",AUTHOR
109,59,"Paspuleti, Shirisha",AUTHOR
110,60,"Micatka, Nathan K.",AUTHOR
111,61,"Madrid, Raúl",AUTHOR
112,62,"Gibson, Charlotte",AUTHOR
113,63,"Patnaik, Hannah",AUTHOR
114,64,"Mannheimer, Sara",AUTHOR
115,65,"Yakubu, Aminu",AUTHOR
116,66,"Hale, Thomas",AUTHOR
117,67,"Cooksey, Krista",AUTHOR
118,67,"Goldstein, Eliana",AUTHOR
119,67,"Politi, Mary",AUTHOR
120,68,"DeCamp, Matthew",AUTHOR
121,69,"Ramirez Stege, Alyssa M.",AUTHOR
122,69,"Yarris, Kristin Elizabeth",AUTHOR
123,70,"McGovern, Lynn",AUTHOR
124,71,"Furlong, Darcy E.",AUTHOR
125,71,"Romero, Anna",AUTHOR
126,71,"Helström, Kirstin",AUTHOR
127,71,"Lester, Jessica Nina",AUTHOR
128,71,"Karcher, Sebastian",AUTHOR
129,72,"Masullo, Juan",AUTHOR
130,73,"VandeVusse, Alicia",AUTHOR
131,73,"Mueller, Jennifer",AUTHOR
132,74,"Hickner, Andy",AUTHOR
133,75,"BORGHINI, STEFANIA",AUTHOR
134,76,"Harrison, Krista",AUTHOR
135,77,"Cooksey, Krista",AUTHOR
136,77,"Politi, Mary",AUTHOR
137,77,"Housten, Ashley",AUTHOR
138,78,"Aguessivognon, Togla  Aymard",AUTHOR
139,79,"Lalla, Amber",AUTHOR
140,80,"O'Leary, Paige",AUTHOR
141,81,"Rich , Jessica 0000-0002-6859-8403",AUTHOR
142,82,HealthyVOICES Project 0000-0002-9487-1493,AUTHOR
143,83,"Jacobs, Nancy J.",AUTHOR
144,84,"McGinley, John",AUTHOR
145,84,"Ksor, Risuin",AUTHOR
146,84,"Bush, Catherine",AUTHOR
147,85,"Herrera, Veronica",AUTHOR
148,86,"Shuman, Andrew",AUTHOR
149,87,"Luigjes, Christiaan",AUTHOR
150,88,"Rampin, Vicky",AUTHOR
151,88,"Nguyễn, Sarah",AUTHOR
152,89,"Kirilova, Dessislava",AUTHOR
153,89,"Kapiszewski, Diana",AUTHOR
154,90,"Swenson, Geoffrey",AUTHOR
155,91,"Gueorguiev, Dimitar",AUTHOR
156,92,"Goldstein, Eliana",AUTHOR
157,92,"Cooksey, Krista",AUTHOR
158,92,"Politi, Mary",AUTHOR
159,93,"Guastaferro, Kate",AUTHOR
160,94,"St John, Taylor",AUTHOR
161,95,"Mehling, Wolf",AUTHOR
162,95,"Strigo, Irina",AUTHOR
163,95,"Goldman, Veronica",AUTHOR
164,95,"Hartogensis, Wendy",AUTHOR
165,95,"Adler, Shelley",AUTHOR
166,95,"Lotz, Jeffrey",AUTHOR
167,95,"Hecht, Frederick",AUTHOR
168,96,"Bou Nassif, Hicham",AUTHOR
169,97,"Ogunbajo, Adedotun",AUTHOR
170,97,"Hickson, DeMarc",AUTHOR
171,98,"Godana Boynito, Wanzahun",AUTHOR
172,99,"Turk, Tahir",AUTHOR
173,100,"Tallman, Paula",AUTHOR
174,100,"cole, Stroma",AUTHOR
175,100,"Rusyidi, Binahayati",AUTHOR
176,100,"Salmon-Mulanovich, Gabriela",AUTHOR
177,101,"Joarder, Taufique",AUTHOR
178,102,"Jennerich, Ann",AUTHOR
179,103,"Kumwenda, Moses Kelly",AUTHOR
180,104,"Ellett, Rachel",AUTHOR
181,105,"Mack, Jennifer",AUTHOR
182,106,"Fosher, Kerry",AUTHOR
183,107,"Galli, Chiara",AUTHOR
184,108,"Rampin, Vicky",AUTHOR
185,108,"Peltzman, Shira",AUTHOR
186,108,"Kim, Julia",AUTHOR
187,108,"Griesinger, Peggy",AUTHOR
188,108,"Blumenthal, Karl-Rainer",AUTHOR
189,109,"Valand, Ida Ulrikke",AUTHOR
190,110,"Fosher, Kerry",AUTHOR
191,111,"Reb, Anne",AUTHOR
192,112,"Fosher, Kerry",AUTHOR
193,113,"O'Neill, Maureen",AUTHOR
194,114,"Shdaimah, Corey",AUTHOR
195,115,"Kapiszewski, Diana",AUTHOR
196,116,"Bril-Mascarenhas, Tomas",AUTHOR
197,116,"Post, Alison",AUTHOR
198,117,"Vedanthan, Rajesh",AUTHOR
199,118,"Dunning, Thad",AUTHOR
200,118,"Camp, Edwin",AUTHOR
201,119,"Bush, Sarah",AUTHOR
202,119,"Stroup, Sarah",AUTHOR
203,120,"Gallagher, Janice",AUTHOR
204,121,"Cataldo, Tara",AUTHOR
205,121,"Buhler, Amy",AUTHOR
206,121,"Faniel, Ixchel",AUTHOR
207,121,"Connaway, Lynn",AUTHOR
208,121,"Valenza, Joyce",AUTHOR
209,121,"Brannon, Brittany",AUTHOR
210,121,"Putnam, Samuel",AUTHOR
211,121,"Graff, Randy",AUTHOR
212,121,"Elrod, Ed.D., Rachael",AUTHOR
213,121,"Cyr, Christopher",AUTHOR
214,121,"Towler, Christine",AUTHOR
215,121,"Hood, Erin",AUTHOR
216,121,"Fowler, Robin",AUTHOR
217,121,"Howland, Summer",AUTHOR
218,121,"Langer, Kailey",AUTHOR
219,121,"Kirlew, Shakiyl",AUTHOR
220,122,"Myrick, Rachel",AUTHOR
221,122,"Weinstein, Jeremy",AUTHOR
222,123,"Kelleher, Sarah",AUTHOR
223,123,"Fisher, Hannah M",AUTHOR
224,123,"Winger, Joseph",AUTHOR
225,123,"Miller, Shannon N.",AUTHOR
226,123,"Amaden, Grace",AUTHOR
227,123,"somers, tamara",AUTHOR
228,123,"Colloca, Luana",AUTHOR
229,123,"Uronis, Hope",AUTHOR
230,123,"Keefe, Francis",AUTHOR
231,124,"Arrey, Agnes",AUTHOR
232,125,"Fosher, Kerry",AUTHOR
233,126,"Kumar, Pratap",AUTHOR
234,126,"Fry, M Whitney",AUTHOR
235,127,"Aguessivognon, Togla  Aymard",AUTHOR
236,128,"Aguessivognon, Togla  Aymard",AUTHOR
237,129,"Klager, Elisabeth",AUTHOR
238,129,"Teufel, Anna",AUTHOR
239,129,"Hafner, Christian",AUTHOR
240,130,"Arney, Jennifer",AUTHOR
241,130,"Bertone, Andrea M.",AUTHOR
242,131,"Purtle, Jonathan",AUTHOR
243,132,"Chea, Stevenson",AUTHOR
244,133,"DuBois, James M.",AUTHOR
245,134,"Başer, Çağlayan",AUTHOR
246,135,"Chukwuma, Adanna",AUTHOR
247,136,"Haney, Lynne",AUTHOR
248,137,"Chrisman-Khawam, Leanne",AUTHOR
249,138,"Smith, Jennifer",AUTHOR
250,138,Holmes-Elliott,AUTHOR
251,139,"Tabatabai, Ariane M.",AUTHOR
252,139,"Tracy Samuel, Annie",AUTHOR
253,140,"Longo, G.M.",AUTHOR
254,141,"Wurtz, Heather M.",AUTHOR
255,141,"Mason, Katherine A.",AUTHOR
256,141,"Flores, Andrea",AUTHOR
257,141,"Willen, Sarah",AUTHOR
258,142,"Jones, Kristal",AUTHOR
259,143,"Boas, Taylor",AUTHOR
260,144,"Gropper, Hannes",AUTHOR
261,144,"John, Jannika Maria",AUTHOR
262,144,"Thiel, Ansgar",AUTHOR
263,145,"Mayka, Lindsay",AUTHOR
264,146,"Clarke, Killian",AUTHOR
265,147,"BOIVIN, Jean-Marc",AUTHOR
266,148,"Cremaschi, Simone",AUTHOR
267,148,"Masullo, Juan",AUTHOR
268,149,"Jones, Shannon",AUTHOR
269,149,"Calderon, Heyddy",AUTHOR
270,150,"Willen, Sarah",AUTHOR
271,150,"Mason, Katherine",AUTHOR
272,151,"Pedriana, Nicholas",AUTHOR
273,152,"Posner, Elliot",AUTHOR
274,152,"Quaglia, Lucia",AUTHOR
275,153,"Johnson, Genevieve Fuji",AUTHOR
276,154,"Posner, Elliot",AUTHOR
277,154,"Quaglia, Lucia",AUTHOR
278,155,"Hegarty, Kelsey",AUTHOR
279,155,"McKibbin, Gemma",AUTHOR
280,156,"Barnes, Jeb",AUTHOR
281,156,"Weller, Nicholas",AUTHOR
282,157,"Drakopulos, Lauren Alexandra",AUTHOR
283,157,"Havice, Elizabeth",AUTHOR
284,157,"Crisp, Katie",AUTHOR
285,157,Ana Zurita Posas,AUTHOR
286,157,"Campbell, Lisa M",AUTHOR
287,158,"Chrisman-Khawam, Leanne",AUTHOR
288,159,"Salvador, Karen",AUTHOR
289,160,"Webster, Chandler",AUTHOR
290,161,"Mazur, Elizabeth",AUTHOR
291,162,"Mildenberger, Matto",AUTHOR
292,163,"Sozon, Mohammad",AUTHOR
293,163,"Alkarabsheh, O. H. M.",AUTHOR
294,163,"Pok, W. F",AUTHOR
295,163,"Sia, B. C.",AUTHOR
296,164,"Kreuzer, Markus",AUTHOR
297,165,"Dion, Haley",AUTHOR
298,165,"Choi, Hanul",AUTHOR
299,165,"Huang, Michelle Viandy",AUTHOR
300,165,"Sathyan, Laya",AUTHOR
301,165,"Makhulo, Breandan",AUTHOR
302,165,"Huchko, Megan",AUTHOR
303,166,"goertz, gary",AUTHOR
304,166,"Powers, Kathy",AUTHOR
305,167,"Hamilton, Melissa",AUTHOR
306,168,"Elkins, Zachary",AUTHOR
307,168,"Ginsburg, Tom",AUTHOR
308,168,"Melton, James",AUTHOR
309,169,"Dev, Jeetendra",AUTHOR
310,170,"Trachtenberg, Marc",AUTHOR
311,171,"Burke, Matthew",AUTHOR
312,172,"Trachtenberg, Marc",AUTHOR
313,173,"Monmonier, Mark",AUTHOR
314,174,"Acolin, Jessica",AUTHOR
315,174,"Jampel, Sonya",AUTHOR
316,175,"Fazal, Tanisha",AUTHOR
317,175,"Fortna, Page",AUTHOR
318,176,"Mannheimer, Sara",AUTHOR
319,176,"Bond, Natalie",AUTHOR
320,176,"W. H. Young, Scott",AUTHOR
321,176,"Scates Kettler, Hannah",AUTHOR
322,176,"Marcus, Addison",AUTHOR
323,176,"Slipher, Sally",AUTHOR
324,176,"Clark, Jason A.",AUTHOR
325,176,"Shorish, Yasmeen",AUTHOR
326,176,"Rossmann, Doralyn",AUTHOR
327,176,"Sheehey, Bonnie",AUTHOR
328,177,"Trachtenberg, Marc",AUTHOR
329,178,"BLOUIN, Cédric",AUTHOR
330,178,"Genet, François",AUTHOR
331,178,"Denormandie, Philippe",AUTHOR
332,178,"Graff, Wilfrid",AUTHOR
333,178,"Perrier, Antoine",AUTHOR
334,179,"Cassese, Erin 0000-0002-6443-6511",AUTHOR
335,180,"Trachtenberg, Marc",AUTHOR
336,181,"Ravndal, Jacob Aasland",AUTHOR
337,182,"Gusdal, Annelie K.",AUTHOR
338,182,"Florin, Ulrika",AUTHOR
339,182,"Johansson-Pajala, Rose-Marie",AUTHOR
340,182,"Eklund, Caroline",AUTHOR
341,182,"Fritz, Johanna",AUTHOR
342,182,"von Heideken Wågert, Petra",AUTHOR
343,183,"Riedl, Rachel Beatty",AUTHOR
344,183,"McClendon, Gwyneth",AUTHOR
345,184,"Moore, Avalon S.",AUTHOR
346,184,"Bridget, Vitu",AUTHOR
347,184,"Fraizer-Bisner, Felicia",AUTHOR
348,184,"Williams, Peter J.",AUTHOR
349,184,"van der Merwe, Lucy",AUTHOR
350,184,"Gouda, Abdelrhman",AUTHOR
351,184,"Pittenger, Christopher",AUTHOR
352,184,"Pushkarskaya, Helen",AUTHOR
353,185,"Bremers, Alexandra",AUTHOR
354,185,"Fang, Xuanyu",AUTHOR
355,185,"Friedman, Natalie",AUTHOR
356,185,"Ju, Wendy",AUTHOR
357,186,"Moore, Avalon S.",AUTHOR
358,186,"Vitu, Bridget",AUTHOR
359,186,"Fraizer-Bisner, Felicia",AUTHOR
360,186,"Williams, Peter J.",AUTHOR
361,186,"Chun, Madeline",AUTHOR
362,186,"Archer, Claire",AUTHOR
363,186,"Gouda, Abdelrhman",AUTHOR
364,186,"Vallabh, Akhil",AUTHOR
365,186,"Wilens, Alixandra",AUTHOR
366,186,"Pittenger, Christopher",AUTHOR
367,186,"Pushkarskaya, Helen",AUTHOR
368,187,"Hitt, Matthew",AUTHOR
369,188,"Paglayan, Agustina",AUTHOR
370,189,"Skarbek, David",AUTHOR
371,190,"Murray, Christina",AUTHOR
372,191,"Ebrahim, Hassen",AUTHOR
373,192,"Kiganahe, Didace",AUTHOR
374,192,"Ngenge, Yuhniwo",AUTHOR
375,193,"Reyes, Norman Wray",AUTHOR
376,193,"Hamburger, Jacob",AUTHOR
377,194,"Roever, Sally",AUTHOR
378,195,"Handlin, Samuel",AUTHOR
379,196,"M'Barek, Mabrouka",AUTHOR
380,197,"Trachtenberg, Marc",AUTHOR
381,198,"Rinkus, Marisa",AUTHOR
382,199,"Svyantek, Martina",AUTHOR
383,200,"Wedeen, Lisa",AUTHOR
384,201,"Leonard, Don",AUTHOR
385,202,"Nimani, Gresa Caka",AUTHOR
386,203,"Doherty Bea, Megan",AUTHOR
387,204,"Mainwaring, Scott",AUTHOR
388,204,"Perez-Linan, Anibal",AUTHOR
389,205,"Avery, Rosemary",AUTHOR
390,205,"Byrne, Sahara",AUTHOR
391,205,"Dorf, Michael C",AUTHOR
392,205,"Greiner Safi, Amelia",AUTHOR
393,205,"Kalaji, Motasem",AUTHOR
394,205,"Mathios, Alan",AUTHOR
395,205,"Niederdeppe, Jeff",AUTHOR
396,205,"Porticella, Norman",AUTHOR
397,206,"Kreps, Sarah E.",AUTHOR
398,206,"Saunders, Elizabeth N.",AUTHOR
399,206,"Schultz, Kenneth",AUTHOR
400,207,"Snyder, Jack",AUTHOR
401,208,"Corsi, Mario",AUTHOR
402,208,"Porrovecchio, Alessandro",AUTHOR
403,209,"Soifer, Hillel",AUTHOR
404,210,"Pierskalla, Jan Henryk",AUTHOR
405,210,"De Juan, Alexander",AUTHOR
406,211,"Berntzen, Lars Erik",AUTHOR
407,211,"Ravndal, Jacob Aasland",AUTHOR
408,212,"Castro, Mariana",AUTHOR
409,213,"Loyle, Cyanne",AUTHOR
410,213,"davenport, christian",AUTHOR
411,213,"Sullivan, Christopher",AUTHOR
412,214,"Gonzalez Ocantos, Ezequiel",AUTHOR
413,215,"Saunders, Elizabeth",AUTHOR
414,216,"O'Mahoney, Joseph",AUTHOR
415,217,"Serrano Gómez, Luis",AUTHOR
416,218,"Musgrave, Paul",AUTHOR
417,219,"Tidy, Joanna",AUTHOR
418,220,GO Discuss Project,AUTHOR
419,221,"Plapinger, Samuel",AUTHOR
420,222,"Crawford, Timothy W.",AUTHOR
421,223,"Howell, Heather",AUTHOR
422,223,"Mikeska, Jamie",AUTHOR
423,223,"Tierney, Jessica",AUTHOR
424,223,"Baehr, Benjamin",AUTHOR
425,223,"Lehman, Penny",AUTHOR
426,224,"Howell, Heather",AUTHOR
427,224,"Mikeska, Jamie",AUTHOR
428,224,"Tierney, Jessica",AUTHOR
429,224,"Baehr, Benjamin",AUTHOR
430,224,"Lehman, Penny",AUTHOR
431,225,"Howell, Heather",AUTHOR
432,225,"Mikeska, Jamie",AUTHOR
433,225,"Tierney, Jessica",AUTHOR
434,225,"Baehr, Benjamin",AUTHOR
435,225,"Lehman, Penny",AUTHOR
436,226,"Mikeska, Jamie",AUTHOR
437,226,"Howell, Heather",AUTHOR
438,226,"Orlandi, Elizabeth",AUTHOR
439,226,"King, Kenneth",AUTHOR
440,226,"Lipari, Michelle",AUTHOR
441,226,"Simonelli, Glenn",AUTHOR
442,227,"Mikeska, Jamie",AUTHOR
443,227,"Howell, Heather",AUTHOR
444,227,"Orlandi, Elizabeth",AUTHOR
445,227,"King, Kenneth",AUTHOR
446,227,"Lipari, Michelle",AUTHOR
447,227,"Simonelli, Glenn",AUTHOR
448,228,"Mikeska, Jamie",AUTHOR
449,228,"Howell, Heather",AUTHOR
450,228,"Orlandi, Elizabeth",AUTHOR
451,228,"King, Kenneth",AUTHOR
452,228,"Lipari, Michelle",AUTHOR
453,228,"Simonelli, Glenn",AUTHOR
454,229,"Mikeska, Jamie",AUTHOR
455,229,"Howell, Heather",AUTHOR
456,229,"ciofalo, joseph",AUTHOR
457,229,"devitt, adam",AUTHOR
458,229,"Orlandi, Elizabeth",AUTHOR
459,229,"King, Kenneth",AUTHOR
460,229,"Lipari, Michelle",AUTHOR
461,229,"Simonelli, Glenn",AUTHOR
462,230,"Howell, Heather",AUTHOR
463,230,"Mikeska, Jamie",AUTHOR
464,230,"Tierney, Jessica",AUTHOR
465,230,"Baehr, Benjamin",AUTHOR
466,230,"Lehman, Penny",AUTHOR
467,231,GO Discuss Project,AUTHOR
468,232,"Zagare, Frank",AUTHOR
469,233,"Göllner, Tobias",AUTHOR
470,233,"Klotz, Johannes",AUTHOR
471,234,Statistics Austria,AUTHOR
472,235,Statistics Austria,AUTHOR
473,236,Statistics Austria,AUTHOR
474,237,Statistics Austria,AUTHOR
475,238,"Schönherr, Daniel",AUTHOR
476,238,"Lehner, Lukas",AUTHOR
477,239,Statistics Austria,AUTHOR
478,240,Statistics Austria,AUTHOR
479,241,"Capistrano, Daniel",AUTHOR
480,241,"Creighton, Mathew",AUTHOR
481,242,"Wolter, Stella",AUTHOR
482,242,"Liepold, Mira",AUTHOR
483,242,"Tatzber, Rosa",AUTHOR
484,242,"Sauer, Birgit",AUTHOR
485,243,Statistics Austria,AUTHOR
486,244,Statistics Austria,AUTHOR
487,245,"Hudler-Seitzberger, Michaela",AUTHOR
488,245,"Bittner, Marc",AUTHOR
489,246,Statistics Austria,AUTHOR
490,247,Statistics Austria,AUTHOR
491,248,"Hager, Isabella",AUTHOR
492,248,"Hudler-Seitzberger, Michaela",AUTHOR
493,248,"Eder, Anselm",AUTHOR
494,249,"Kalová, Tereza",AUTHOR
495,249,"Fürst, Elena",AUTHOR
496,250,Statistics Austria,AUTHOR
497,251,Statistics Austria,AUTHOR
498,252,"Kritzinger, Sylvia",AUTHOR
499,252,"Aichholzer, Julian",AUTHOR
500,252,"Johann, David",AUTHOR
501,252,"Wagner, Markus",AUTHOR
502,252,"Willman, Johanna",AUTHOR
503,252,"Zeglovits, Eva",AUTHOR
504,253,Statistics Austria,AUTHOR
505,254,"Riedl, Andreas",AUTHOR
506,255,"Nowak, Günter",AUTHOR
507,256,PUMA,AUTHOR
508,257,PUMA,AUTHOR
509,258,Statistics Austria,AUTHOR
510,259,Statistics Austria,AUTHOR
511,260,Statistics Austria,AUTHOR
512,261,PUMA,AUTHOR
513,262,Statistics Austria,AUTHOR
514,263,Statistics Austria,AUTHOR
515,264,"Müller, Karl H.",AUTHOR
516,265,"Grüner, Bernhard",AUTHOR
517,265,"Konzett, Savina",AUTHOR
518,266,Statistics Austria,AUTHOR
519,267,"Hudler-Seitzberger, Michaela",AUTHOR
520,267,"Bittner, Marc",AUTHOR
521,268,"Kittel, Bernhard",AUTHOR
522,268,"Verwiebe, Roland",AUTHOR
523,269,Statistics Austria,AUTHOR
524,270,Statistics Austria,AUTHOR
525,271,"Hudler-Seitzberger, Michaela",AUTHOR
526,271,"Bittner, Marc",AUTHOR
527,272,"Konzett, Savina",AUTHOR
528,272,"Grüner, Bernhard",AUTHOR
529,273,"Kritzinger, Sylvia",AUTHOR
530,273,"Zeglovits, Eva",AUTHOR
531,273,"Aichholzer, Julian",AUTHOR
532,273,"Glantschnigg, Christian",AUTHOR
533,273,"Glinitzer, Konstantin",AUTHOR
534,273,"Johann, David",AUTHOR
535,273,"Thomas, Kathrin",AUTHOR
536,273,"Wagner, Markus",AUTHOR
537,274,Statistics Austria,AUTHOR
538,275,Statistics Austria,AUTHOR
539,276,Statistics Austria,AUTHOR
540,277,"Walzenbach, Sandra",AUTHOR
541,277,"Hinz, Thomas",AUTHOR
542,278,Statistics Austria,AUTHOR
543,279,"Walter-Laager, Cathrine",AUTHOR
544,279,"Flöter, Manja",AUTHOR
545,279,"Pölzl-Stefanec, Eva",AUTHOR
546,280,Statistics Austria,AUTHOR
547,281,"Hudler-Seitzberger, Michaela",AUTHOR
548,281,"Bittner, Marc",AUTHOR
549,282,Statistics Austria,AUTHOR
550,283,Statistics Austria,AUTHOR
551,284,Statistics Austria,AUTHOR
552,285,Statistics Austria,AUTHOR
553,286,"Nowak, Günter",AUTHOR
554,287,"Grebosz-Haring, Katarzyna",AUTHOR
555,287,"Heilgendorff, Simone",AUTHOR
556,287,"Velasco-Pufleau, Luis",AUTHOR
557,287,"Żyła, Monika",AUTHOR
558,288,Statistics Austria,AUTHOR
559,289,Statistics Austria,AUTHOR
560,290,Statistics Austria,AUTHOR
561,291,Statistics Austria,AUTHOR
562,292,Statistics Austria,AUTHOR
563,293,Statistics Austria,AUTHOR
564,294,Statistics Austria,AUTHOR
565,295,"Wetzelhütter, Daniela",AUTHOR
566,296,"Nowak, Günter",AUTHOR
567,297,"Salem, Ingrid",AUTHOR
568,297,"Renner, Walter",AUTHOR
569,298,Statistics Austria,AUTHOR
570,299,"Wimmer-Puchinger, Beate",AUTHOR
571,300,Statistics Austria,AUTHOR
572,301,"Freidl, Wolfgang",AUTHOR
573,301,"Stolz, Erwin",AUTHOR
574,302,Statistics Austria,AUTHOR
575,303,"Prandner, Dimitri",AUTHOR
576,304,"Bodlos, Anita",AUTHOR
577,305,Statistics Austria,AUTHOR
578,306,Statistics Austria,AUTHOR
579,307,"LaFlamme, Marcel",AUTHOR
580,307,"Poetz, Marion",AUTHOR
581,307,"Spichtinger, Daniel",AUTHOR
582,308,"Voorpostel, Marieke",AUTHOR
583,308,"Roberts, Caroline",AUTHOR
584,308,"Ghoorbin, Margarita",AUTHOR
585,309,"Bacher, Johann",AUTHOR
586,309,"Beham-Rabanser, Martina",AUTHOR
587,309,"Grausgruber, Alfred",AUTHOR
588,309,"Haller, Max",AUTHOR
589,309,"Höllinger, Franz",AUTHOR
590,309,"Muckenhuber, Johanna",AUTHOR
591,309,"Prandner, Dimitri",AUTHOR
592,309,"Verwiebe, Roland",AUTHOR
593,310,"Amann, Anton",AUTHOR
594,310,"Dünser, Martina",AUTHOR
595,310,"Bischof, Christian",AUTHOR
596,311,"Degelsegger-Marquéz, Alexander",AUTHOR
597,311,"Kroop, Sylvana",AUTHOR
598,311,"Wagner, Isabella",AUTHOR
599,311,"Rigby, John",AUTHOR
600,311,"Cox, Deborah",AUTHOR
601,311,"Hinze, Sybille",AUTHOR
602,311,"Donner, Paul",AUTHOR
603,311,"Adams, Jonathan",AUTHOR
604,312,"Hudler-Seitzberger, Michaela",AUTHOR
605,312,"Bittner, Marc",AUTHOR
606,313,"Kritzinger, Sylvia",AUTHOR
607,313,"Thomas, Kathrin",AUTHOR
608,313,"Glantschnigg, Christian",AUTHOR
609,313,"Aichholzer, Julian",AUTHOR
610,313,"Glinitzer, Konstantin",AUTHOR
611,313,"Johann, David",AUTHOR
612,313,"Wagner, Markus",AUTHOR
613,313,"Zeglovits, Eva",AUTHOR
614,314,Statistics Austria,AUTHOR
615,315,"Kritzinger, Sylvia",AUTHOR
616,315,"Plescia, Carolina",AUTHOR
617,315,"De Sio, Lorenzo",AUTHOR
618,315,"Paparo, Aldo",AUTHOR
619,316,"Hudler-Seitzberger, Michaela",AUTHOR
620,316,"Bittner, Marc",AUTHOR
